Hospital_ID,District_ID,Instrument_ID,Annual_Projected_Revenue,Buy_or_not
Hospital 1474,District 13,Instrument 2,0,0
Hospital 1474,District 13,Instrument 3,0,0
Hospital 1474,District 13,Instrument 5,0,0
Hospital 1474,District 20,Instrument 1,0,0
Hospital 1474,District 20,Instrument 2,0,0
Hospital 1474,District 48,Instrument 1,0,0
Hospital 1474,District 48,Instrument 3,0,0
Hospital 1474,District 48,Instrument 7,0,0
Hospital 1476,District 13,Instrument 2,0,0
Hospital 1476,District 13,Instrument 3,0,0
Hospital 1476,District 13,Instrument 5,0,0
Hospital 1476,District 13,Instrument 8,0,0
Hospital 1476,District 20,Instrument 1,0,0
Hospital 1476,District 20,Instrument 2,0,0
Hospital 1476,District 20,Instrument 3,0,0
Hospital 1476,District 20,Instrument 6,0,0
Hospital 1476,District 48,Instrument 2,0,0
Hospital 1476,District 48,Instrument 3,0,0
Hospital 1477,District 13,Instrument 1,0,0
Hospital 1477,District 13,Instrument 2,0,0
Hospital 1477,District 13,Instrument 3,0,0
Hospital 1477,District 13,Instrument 5,0,0
Hospital 1477,District 13,Instrument 8,0,0
Hospital 1477,District 20,Instrument 1,0,0
Hospital 1477,District 20,Instrument 7,0,0
Hospital 1477,District 28,Instrument 1,0,0
Hospital 1477,District 28,Instrument 2,0,0
Hospital 1477,District 28,Instrument 3,0,0
Hospital 1477,District 28,Instrument 6,0,0
Hospital 1477,District 41,Instrument 1,0,0
Hospital 1477,District 41,Instrument 2,0,0
Hospital 1477,District 41,Instrument 3,0,0
Hospital 1478,District 13,Instrument 1,0,0
Hospital 1478,District 13,Instrument 8,0,0
Hospital 1478,District 20,Instrument 1,0,0
Hospital 1478,District 20,Instrument 2,0,0
Hospital 1478,District 20,Instrument 3,0,0
Hospital 1478,District 20,Instrument 6,0,0
Hospital 1478,District 28,Instrument 1,0,0
Hospital 1478,District 28,Instrument 2,0,0
Hospital 1478,District 28,Instrument 3,0,0
Hospital 1478,District 28,Instrument 4,0,0
Hospital 1478,District 28,Instrument 6,0,0
Hospital 1478,District 28,Instrument 7,0,0
Hospital 1478,District 41,Instrument 1,0,0
Hospital 1478,District 41,Instrument 8,0,0
Hospital 1479,District 13,Instrument 1,0,0
Hospital 1479,District 13,Instrument 2,0,0
Hospital 1479,District 13,Instrument 3,0,0
Hospital 1479,District 13,Instrument 4,0,0
Hospital 1479,District 13,Instrument 8,0,0
Hospital 1479,District 20,Instrument 1,0,0
Hospital 1479,District 20,Instrument 6,0,0
Hospital 1479,District 20,Instrument 7,0,0
Hospital 1479,District 25,Instrument 2,0,0
Hospital 1479,District 3,Instrument 2,0,0
Hospital 1479,District 37,Instrument 2,0,0
Hospital 1479,District 37,Instrument 3,0,0
Hospital 1479,District 39,Instrument 1,0,0
Hospital 1479,District 39,Instrument 2,0,0
Hospital 1479,District 39,Instrument 4,0,0
Hospital 1479,District 41,Instrument 1,0,0
Hospital 1479,District 41,Instrument 5,0,0
Hospital 1479,District 48,Instrument 1,0,0
Hospital 1479,District 48,Instrument 2,0,0
Hospital 1479,District 48,Instrument 3,0,0
Hospital 1479,District 48,Instrument 7,0,0
Hospital 1479,District 6,Instrument 2,0,0
Hospital 1479,District 8,Instrument 1,0,0
Hospital 1479,District 8,Instrument 2,0,0
Hospital 1480,District 13,Instrument 1,0,0
Hospital 1480,District 13,Instrument 2,0,0
Hospital 1480,District 13,Instrument 3,0,0
Hospital 1480,District 13,Instrument 4,0,0
Hospital 1480,District 13,Instrument 8,0,0
Hospital 1480,District 17,Instrument 1,0,0
Hospital 1480,District 17,Instrument 3,0,0
Hospital 1480,District 19,Instrument 1,0,0
Hospital 1480,District 19,Instrument 2,0,0
Hospital 1480,District 20,Instrument 1,0,0
Hospital 1480,District 20,Instrument 2,0,0
Hospital 1480,District 20,Instrument 3,0,0
Hospital 1480,District 20,Instrument 6,0,0
Hospital 1480,District 28,Instrument 2,0,0
Hospital 1480,District 29,Instrument 1,0,0
Hospital 1480,District 29,Instrument 2,0,0
Hospital 1480,District 29,Instrument 3,0,0
Hospital 1480,District 29,Instrument 4,0,0
Hospital 1480,District 29,Instrument 5,0,0
Hospital 1480,District 3,Instrument 2,0,0
Hospital 1480,District 37,Instrument 2,0,0
Hospital 1480,District 37,Instrument 3,0,0
Hospital 1480,District 37,Instrument 4,0,0
Hospital 1480,District 4,Instrument 2,0,0
Hospital 1480,District 41,Instrument 2,0,0
Hospital 1480,District 41,Instrument 3,0,0
Hospital 1480,District 41,Instrument 5,0,0
Hospital 1480,District 6,Instrument 2,0,0
Hospital 1480,District 8,Instrument 2,0,0
Hospital 1480,District 8,Instrument 7,0,0
Hospital 1480,District 9,Instrument 2,0,0
Hospital 1482,District 12,Instrument 2,0,0
Hospital 1482,District 12,Instrument 3,0,0
Hospital 1482,District 13,Instrument 1,0,0
Hospital 1482,District 13,Instrument 5,0,0
Hospital 1482,District 13,Instrument 8,0,0
Hospital 1482,District 16,Instrument 2,0,0
Hospital 1482,District 18,Instrument 1,0,0
Hospital 1482,District 18,Instrument 2,0,0
Hospital 1482,District 18,Instrument 3,0,0
Hospital 1482,District 18,Instrument 4,0,0
Hospital 1482,District 18,Instrument 6,0,0
Hospital 1482,District 2,Instrument 1,0,0
Hospital 1482,District 2,Instrument 2,0,0
Hospital 1482,District 20,Instrument 1,0,0
Hospital 1482,District 20,Instrument 6,0,0
Hospital 1482,District 25,Instrument 2,0,0
Hospital 1482,District 28,Instrument 1,0,0
Hospital 1482,District 28,Instrument 6,0,0
Hospital 1482,District 3,Instrument 2,0,0
Hospital 1482,District 39,Instrument 1,0,0
Hospital 1482,District 39,Instrument 2,0,0
Hospital 1482,District 39,Instrument 4,0,0
Hospital 1482,District 41,Instrument 1,0,0
Hospital 1482,District 41,Instrument 5,0,0
Hospital 1482,District 44,Instrument 2,0,0
Hospital 1482,District 44,Instrument 3,0,0
Hospital 1482,District 44,Instrument 7,0,0
Hospital 1482,District 6,Instrument 2,0,0
Hospital 1483,District 15,Instrument 1,0,0
Hospital 1483,District 28,Instrument 1,0,0
Hospital 1483,District 28,Instrument 6,0,0
Hospital 1483,District 41,Instrument 1,0,0
Hospital 1483,District 41,Instrument 2,0,0
Hospital 1483,District 41,Instrument 3,0,0
Hospital 1483,District 41,Instrument 5,0,0
Hospital 1484,District 13,Instrument 1,0,0
Hospital 1484,District 13,Instrument 8,0,0
Hospital 1484,District 20,Instrument 1,0,0
Hospital 1484,District 20,Instrument 6,0,0
Hospital 1484,District 41,Instrument 1,0,0
Hospital 1484,District 41,Instrument 2,0,0
Hospital 1484,District 41,Instrument 3,0,0
Hospital 1484,District 41,Instrument 5,0,0
Hospital 1485,District 16,Instrument 2,0,0
Hospital 1485,District 2,Instrument 1,0,0
Hospital 1485,District 2,Instrument 8,0,0
Hospital 1486,District 12,Instrument 2,0,0
Hospital 1486,District 12,Instrument 3,0,0
Hospital 1486,District 13,Instrument 1,0,0
Hospital 1486,District 13,Instrument 2,0,0
Hospital 1486,District 13,Instrument 3,0,0
Hospital 1486,District 13,Instrument 4,0,0
Hospital 1486,District 18,Instrument 1,0,0
Hospital 1486,District 18,Instrument 2,0,0
Hospital 1486,District 18,Instrument 3,0,0
Hospital 1486,District 18,Instrument 6,0,0
Hospital 1486,District 20,Instrument 1,0,0
Hospital 1486,District 20,Instrument 3,0,0
Hospital 1486,District 20,Instrument 6,0,0
Hospital 1486,District 20,Instrument 7,0,0
Hospital 1486,District 25,Instrument 2,0,0
Hospital 1486,District 28,Instrument 1,0,0
Hospital 1486,District 28,Instrument 2,0,0
Hospital 1486,District 28,Instrument 6,0,0
Hospital 1486,District 28,Instrument 8,0,0
Hospital 1486,District 32,Instrument 1,0,0
Hospital 1486,District 32,Instrument 2,0,0
Hospital 1486,District 32,Instrument 5,0,0
Hospital 1486,District 39,Instrument 1,0,0
Hospital 1486,District 39,Instrument 4,0,0
Hospital 1486,District 4,Instrument 2,0,0
Hospital 1486,District 41,Instrument 1,0,0
Hospital 1486,District 44,Instrument 2,0,0
Hospital 1486,District 44,Instrument 3,0,0
Hospital 1486,District 6,Instrument 2,0,0
Hospital 1486,District 9,Instrument 2,0,0
Hospital 1487,District 13,Instrument 1,0,0
Hospital 1487,District 13,Instrument 3,0,0
Hospital 1487,District 13,Instrument 4,0,0
Hospital 1487,District 13,Instrument 8,0,0
Hospital 1487,District 17,Instrument 2,0,0
Hospital 1487,District 17,Instrument 8,0,0
Hospital 1487,District 20,Instrument 1,0,0
Hospital 1487,District 20,Instrument 2,0,0
Hospital 1487,District 20,Instrument 3,0,0
Hospital 1487,District 20,Instrument 6,0,0
Hospital 1487,District 20,Instrument 7,0,0
Hospital 1487,District 28,Instrument 1,0,0
Hospital 1487,District 28,Instrument 2,0,0
Hospital 1487,District 28,Instrument 6,0,0
Hospital 1487,District 3,Instrument 2,0,0
Hospital 1487,District 34,Instrument 1,0,0
Hospital 1487,District 35,Instrument 2,0,0
Hospital 1487,District 36,Instrument 2,0,0
Hospital 1487,District 37,Instrument 2,0,0
Hospital 1487,District 37,Instrument 4,0,0
Hospital 1487,District 38,Instrument 2,0,0
Hospital 1487,District 48,Instrument 2,0,0
Hospital 1487,District 48,Instrument 3,0,0
Hospital 1487,District 48,Instrument 7,0,0
Hospital 1487,District 5,Instrument 2,0,0
Hospital 1487,District 7,Instrument 2,0,0
Hospital 1487,District 8,Instrument 2,0,0
Hospital 1487,District 8,Instrument 6,0,0
Hospital 1488,District 12,Instrument 2,0,0
Hospital 1488,District 12,Instrument 3,0,0
Hospital 1488,District 13,Instrument 1,0,0
Hospital 1488,District 13,Instrument 4,0,0
Hospital 1488,District 13,Instrument 5,0,0
Hospital 1488,District 13,Instrument 8,0,0
Hospital 1488,District 14,Instrument 2,0,0
Hospital 1488,District 14,Instrument 20,0,0
Hospital 1488,District 14,Instrument 5,0,0
Hospital 1488,District 14,Instrument 7,0,0
Hospital 1488,District 15,Instrument 1,0,0
Hospital 1488,District 15,Instrument 5,0,0
Hospital 1488,District 15,Instrument 7,0,0
Hospital 1488,District 16,Instrument 2,0,0
Hospital 1488,District 17,Instrument 1,0,0
Hospital 1488,District 17,Instrument 3,0,0
Hospital 1488,District 17,Instrument 4,0,0
Hospital 1488,District 17,Instrument 8,0,0
Hospital 1488,District 18,Instrument 1,0,0
Hospital 1488,District 18,Instrument 4,0,0
Hospital 1488,District 18,Instrument 6,0,0
Hospital 1488,District 19,Instrument 1,0,0
Hospital 1488,District 19,Instrument 2,0,0
Hospital 1488,District 19,Instrument 7,0,0
Hospital 1488,District 2,Instrument 1,0,0
Hospital 1488,District 2,Instrument 2,0,0
Hospital 1488,District 2,Instrument 8,0,0
Hospital 1488,District 20,Instrument 1,0,0
Hospital 1488,District 20,Instrument 6,0,0
Hospital 1488,District 21,Instrument 2,0,0
Hospital 1488,District 21,Instrument 3,0,0
Hospital 1488,District 21,Instrument 6,0,0
Hospital 1488,District 25,Instrument 2,0,0
Hospital 1488,District 25,Instrument 3,0,0
Hospital 1488,District 25,Instrument 8,0,0
Hospital 1488,District 27,Instrument 1,0,0
Hospital 1488,District 27,Instrument 2,0,0
Hospital 1488,District 28,Instrument 1,0,0
Hospital 1488,District 28,Instrument 2,0,0
Hospital 1488,District 28,Instrument 4,0,0
Hospital 1488,District 28,Instrument 6,0,0
Hospital 1488,District 29,Instrument 1,0,0
Hospital 1488,District 29,Instrument 2,0,0
Hospital 1488,District 29,Instrument 3,0,0
Hospital 1488,District 29,Instrument 4,0,0
Hospital 1488,District 29,Instrument 5,0,0
Hospital 1488,District 3,Instrument 2,0,0
Hospital 1488,District 31,Instrument 2,0,0
Hospital 1488,District 32,Instrument 3,0,0
Hospital 1488,District 34,Instrument 1,0,0
Hospital 1488,District 34,Instrument 4,0,0
Hospital 1488,District 34,Instrument 5,0,0
Hospital 1488,District 34,Instrument 7,0,0
Hospital 1488,District 36,Instrument 2,0,0
Hospital 1488,District 39,Instrument 1,0,0
Hospital 1488,District 39,Instrument 4,0,0
Hospital 1488,District 4,Instrument 2,0,0
Hospital 1488,District 41,Instrument 1,0,0
Hospital 1488,District 41,Instrument 5,0,0
Hospital 1488,District 41,Instrument 8,0,0
Hospital 1488,District 44,Instrument 2,0,0
Hospital 1488,District 44,Instrument 3,0,0
Hospital 1488,District 44,Instrument 7,0,0
Hospital 1488,District 45,Instrument 2,0,0
Hospital 1488,District 45,Instrument 3,0,0
Hospital 1488,District 48,Instrument 1,0,0
Hospital 1488,District 48,Instrument 2,0,0
Hospital 1488,District 48,Instrument 3,0,0
Hospital 1488,District 48,Instrument 8,0,0
Hospital 1488,District 5,Instrument 2,0,0
Hospital 1488,District 6,Instrument 2,0,0
Hospital 1488,District 8,Instrument 1,0,0
Hospital 1488,District 9,Instrument 2,0,0
Hospital 1489,District 18,Instrument 1,0,0
Hospital 1489,District 18,Instrument 3,0,0
Hospital 1489,District 18,Instrument 4,0,0
Hospital 1489,District 18,Instrument 6,0,0
Hospital 1489,District 2,Instrument 1,0,0
Hospital 1489,District 2,Instrument 2,0,0
Hospital 1489,District 25,Instrument 2,0,0
Hospital 1489,District 32,Instrument 2,0,0
Hospital 1489,District 44,Instrument 2,0,0
Hospital 1489,District 44,Instrument 3,0,0
Hospital 1489,District 6,Instrument 2,0,0
Hospital 1489,District 9,Instrument 2,0,0
Hospital 149,District 41,Instrument 2,0,0
Hospital 149,District 41,Instrument 3,0,0
Hospital 1491,District 20,Instrument 1,0,0
Hospital 1491,District 20,Instrument 2,0,0
Hospital 1491,District 20,Instrument 3,0,0
Hospital 1491,District 20,Instrument 6,0,0
Hospital 1491,District 20,Instrument 7,0,0
Hospital 1491,District 28,Instrument 1,0,0
Hospital 1491,District 28,Instrument 2,0,0
Hospital 1491,District 28,Instrument 3,0,0
Hospital 1491,District 28,Instrument 4,0,0
Hospital 1491,District 28,Instrument 5,0,0
Hospital 1491,District 28,Instrument 6,0,0
Hospital 1491,District 28,Instrument 7,0,0
Hospital 1491,District 28,Instrument 8,0,0
Hospital 1492,District 18,Instrument 1,0,0
Hospital 1492,District 18,Instrument 2,0,0
Hospital 1492,District 18,Instrument 3,0,0
Hospital 1492,District 18,Instrument 4,0,0
Hospital 1492,District 18,Instrument 6,0,0
Hospital 1494,District 35,Instrument 2,0,0
Hospital 1495,District 28,Instrument 1,0,0
Hospital 1495,District 28,Instrument 2,0,0
Hospital 1495,District 28,Instrument 4,0,0
Hospital 1496,District 18,Instrument 1,0,0
Hospital 1496,District 18,Instrument 2,0,0
Hospital 1496,District 18,Instrument 3,0,0
Hospital 1496,District 18,Instrument 4,0,0
Hospital 1496,District 18,Instrument 6,0,0
Hospital 1496,District 6,Instrument 2,0,0
Hospital 1497,District 10,Instrument 1,0,0
Hospital 1497,District 10,Instrument 6,0,0
Hospital 1497,District 13,Instrument 1,0,0
Hospital 1497,District 13,Instrument 2,0,0
Hospital 1497,District 13,Instrument 4,0,0
Hospital 1497,District 13,Instrument 8,0,0
Hospital 1497,District 18,Instrument 1,0,0
Hospital 1497,District 18,Instrument 2,0,0
Hospital 1497,District 18,Instrument 3,0,0
Hospital 1497,District 18,Instrument 4,0,0
Hospital 1497,District 18,Instrument 6,0,0
Hospital 1497,District 18,Instrument 8,0,0
Hospital 1497,District 20,Instrument 1,0,0
Hospital 1497,District 20,Instrument 6,0,0
Hospital 1497,District 21,Instrument 5,0,0
Hospital 1497,District 21,Instrument 6,0,0
Hospital 1497,District 3,Instrument 2,0,0
Hospital 1497,District 31,Instrument 2,0,0
Hospital 1497,District 39,Instrument 1,0,0
Hospital 1497,District 39,Instrument 4,0,0
Hospital 1497,District 4,Instrument 2,0,0
Hospital 1497,District 44,Instrument 2,0,0
Hospital 1497,District 44,Instrument 3,0,0
Hospital 1497,District 44,Instrument 7,0,0
Hospital 1497,District 9,Instrument 2,0,0
Hospital 1498,District 2,Instrument 1,0,0
Hospital 1498,District 2,Instrument 2,0,0
Hospital 1498,District 25,Instrument 2,0,0
Hospital 1498,District 25,Instrument 3,0,0
Hospital 1498,District 37,Instrument 2,0,0
Hospital 1498,District 37,Instrument 3,0,0
Hospital 1498,District 37,Instrument 4,0,0
Hospital 1498,District 46,Instrument 2,0,0
Hospital 1498,District 46,Instrument 3,0,0
Hospital 15,District 10,Instrument 1,0,0
Hospital 15,District 10,Instrument 2,0,0
Hospital 15,District 10,Instrument 3,0,0
Hospital 15,District 10,Instrument 4,0,0
Hospital 15,District 10,Instrument 6,0,0
Hospital 15,District 10,Instrument 7,0,0
Hospital 15,District 12,Instrument 2,0,0
Hospital 15,District 12,Instrument 3,0,0
Hospital 15,District 12,Instrument 8,0,0
Hospital 15,District 13,Instrument 1,0,0
Hospital 15,District 13,Instrument 2,0,0
Hospital 15,District 13,Instrument 3,0,0
Hospital 15,District 13,Instrument 4,0,0
Hospital 15,District 13,Instrument 8,0,0
Hospital 15,District 15,Instrument 1,0,0
Hospital 15,District 15,Instrument 2,0,0
Hospital 15,District 15,Instrument 3,0,0
Hospital 15,District 15,Instrument 5,0,0
Hospital 15,District 15,Instrument 7,0,0
Hospital 15,District 18,Instrument 1,0,0
Hospital 15,District 18,Instrument 2,0,0
Hospital 15,District 18,Instrument 3,0,0
Hospital 15,District 18,Instrument 6,0,0
Hospital 15,District 2,Instrument 1,0,0
Hospital 15,District 2,Instrument 2,0,0
Hospital 15,District 20,Instrument 1,0,0
Hospital 15,District 20,Instrument 6,0,0
Hospital 15,District 20,Instrument 8,0,0
Hospital 15,District 29,Instrument 5,0,0
Hospital 15,District 3,Instrument 2,0,0
Hospital 15,District 4,Instrument 2,0,0
Hospital 15,District 41,Instrument 1,0,0
Hospital 15,District 41,Instrument 2,0,0
Hospital 15,District 41,Instrument 3,0,0
Hospital 15,District 41,Instrument 5,0,0
Hospital 15,District 44,Instrument 2,0,0
Hospital 15,District 44,Instrument 3,0,0
Hospital 15,District 44,Instrument 7,0,0
Hospital 15,District 6,Instrument 2,0,0
Hospital 150,District 12,Instrument 2,0,0
Hospital 150,District 13,Instrument 1,0,0
Hospital 150,District 13,Instrument 2,0,0
Hospital 150,District 13,Instrument 3,0,0
Hospital 150,District 18,Instrument 1,0,0
Hospital 150,District 18,Instrument 2,0,0
Hospital 150,District 18,Instrument 3,0,0
Hospital 150,District 18,Instrument 4,0,0
Hospital 150,District 18,Instrument 6,0,0
Hospital 150,District 20,Instrument 1,0,0
Hospital 150,District 20,Instrument 6,0,0
Hospital 150,District 20,Instrument 7,0,0
Hospital 150,District 32,Instrument 1,0,0
Hospital 150,District 32,Instrument 2,0,0
Hospital 150,District 32,Instrument 3,0,0
Hospital 150,District 32,Instrument 5,0,0
Hospital 150,District 44,Instrument 2,0,0
Hospital 150,District 44,Instrument 3,0,0
Hospital 150,District 44,Instrument 7,0,0
Hospital 150,District 6,Instrument 2,0,0
Hospital 1500,District 28,Instrument 1,0,0
Hospital 1500,District 28,Instrument 2,0,0
Hospital 1500,District 28,Instrument 3,0,0
Hospital 1500,District 28,Instrument 4,0,0
Hospital 1500,District 28,Instrument 6,0,0
Hospital 1500,District 28,Instrument 8,0,0
Hospital 1501,District 18,Instrument 1,0,0
Hospital 1501,District 18,Instrument 2,0,0
Hospital 1501,District 18,Instrument 3,0,0
Hospital 1501,District 18,Instrument 6,0,0
Hospital 1501,District 20,Instrument 1,0,0
Hospital 1501,District 20,Instrument 6,0,0
Hospital 1501,District 20,Instrument 7,0,0
Hospital 1501,District 28,Instrument 1,0,0
Hospital 1501,District 28,Instrument 2,0,0
Hospital 1501,District 28,Instrument 3,0,0
Hospital 1501,District 28,Instrument 4,0,0
Hospital 1501,District 28,Instrument 6,0,0
Hospital 1501,District 28,Instrument 8,0,0
Hospital 1502,District 13,Instrument 1,0,0
Hospital 1502,District 13,Instrument 5,0,0
Hospital 1502,District 13,Instrument 8,0,0
Hospital 1502,District 17,Instrument 2,0,0
Hospital 1502,District 17,Instrument 3,0,0
Hospital 1502,District 20,Instrument 1,0,0
Hospital 1502,District 20,Instrument 3,0,0
Hospital 1502,District 20,Instrument 6,0,0
Hospital 1502,District 20,Instrument 7,0,0
Hospital 1502,District 28,Instrument 1,0,0
Hospital 1502,District 28,Instrument 2,0,0
Hospital 1502,District 28,Instrument 3,0,0
Hospital 1502,District 28,Instrument 6,0,0
Hospital 1502,District 29,Instrument 1,0,0
Hospital 1502,District 29,Instrument 2,0,0
Hospital 1502,District 29,Instrument 4,0,0
Hospital 1502,District 3,Instrument 2,0,0
Hospital 1502,District 32,Instrument 1,0,0
Hospital 1502,District 32,Instrument 2,0,0
Hospital 1502,District 32,Instrument 3,0,0
Hospital 1502,District 32,Instrument 5,0,0
Hospital 1502,District 37,Instrument 2,0,0
Hospital 1502,District 38,Instrument 2,0,0
Hospital 1502,District 39,Instrument 1,0,0
Hospital 1502,District 39,Instrument 2,0,0
Hospital 1502,District 39,Instrument 4,0,0
Hospital 1503,District 12,Instrument 2,0,0
Hospital 1503,District 12,Instrument 3,0,0
Hospital 1503,District 12,Instrument 8,0,0
Hospital 1503,District 13,Instrument 1,0,0
Hospital 1503,District 13,Instrument 4,0,0
Hospital 1503,District 13,Instrument 5,0,0
Hospital 1503,District 13,Instrument 8,0,0
Hospital 1503,District 17,Instrument 1,0,0
Hospital 1503,District 17,Instrument 2,0,0
Hospital 1503,District 18,Instrument 1,0,0
Hospital 1503,District 18,Instrument 2,0,0
Hospital 1503,District 18,Instrument 3,0,0
Hospital 1503,District 18,Instrument 4,0,0
Hospital 1503,District 18,Instrument 6,0,0
Hospital 1503,District 19,Instrument 1,0,0
Hospital 1503,District 19,Instrument 2,0,0
Hospital 1503,District 19,Instrument 7,0,0
Hospital 1503,District 2,Instrument 1,0,0
Hospital 1503,District 2,Instrument 2,0,0
Hospital 1503,District 2,Instrument 3,0,0
Hospital 1503,District 2,Instrument 4,0,0
Hospital 1503,District 2,Instrument 8,0,0
Hospital 1503,District 20,Instrument 1,0,0
Hospital 1503,District 20,Instrument 6,0,0
Hospital 1503,District 25,Instrument 2,0,0
Hospital 1503,District 25,Instrument 3,0,0
Hospital 1503,District 28,Instrument 1,0,0
Hospital 1503,District 28,Instrument 6,0,0
Hospital 1503,District 3,Instrument 2,0,0
Hospital 1503,District 32,Instrument 1,0,0
Hospital 1503,District 32,Instrument 2,0,0
Hospital 1503,District 32,Instrument 3,0,0
Hospital 1503,District 32,Instrument 4,0,0
Hospital 1503,District 32,Instrument 5,0,0
Hospital 1503,District 4,Instrument 2,0,0
Hospital 1503,District 41,Instrument 1,0,0
Hospital 1503,District 41,Instrument 2,0,0
Hospital 1503,District 41,Instrument 3,0,0
Hospital 1503,District 41,Instrument 5,0,0
Hospital 1503,District 41,Instrument 8,0,0
Hospital 1503,District 44,Instrument 2,0,0
Hospital 1503,District 44,Instrument 3,0,0
Hospital 1503,District 44,Instrument 7,0,0
Hospital 1503,District 46,Instrument 2,0,0
Hospital 1503,District 46,Instrument 3,0,0
Hospital 1503,District 48,Instrument 1,0,0
Hospital 1503,District 6,Instrument 2,0,0
Hospital 1504,District 10,Instrument 1,0,0
Hospital 1504,District 10,Instrument 2,0,0
Hospital 1504,District 10,Instrument 3,0,0
Hospital 1504,District 10,Instrument 4,0,0
Hospital 1504,District 10,Instrument 6,0,0
Hospital 1504,District 13,Instrument 1,0,0
Hospital 1504,District 13,Instrument 3,0,0
Hospital 1504,District 13,Instrument 8,0,0
Hospital 1504,District 20,Instrument 1,0,0
Hospital 1504,District 20,Instrument 3,0,0
Hospital 1504,District 20,Instrument 6,0,0
Hospital 1504,District 20,Instrument 7,0,0
Hospital 1504,District 20,Instrument 8,0,0
Hospital 1504,District 25,Instrument 2,0,0
Hospital 1504,District 27,Instrument 1,0,0
Hospital 1504,District 27,Instrument 2,0,0
Hospital 1504,District 33,Instrument 3,0,0
Hospital 1504,District 33,Instrument 4,0,0
Hospital 1504,District 33,Instrument 6,0,0
Hospital 1504,District 34,Instrument 1,0,0
Hospital 1504,District 34,Instrument 5,0,0
Hospital 1504,District 39,Instrument 1,0,0
Hospital 1504,District 39,Instrument 2,0,0
Hospital 1504,District 39,Instrument 4,0,0
Hospital 1504,District 41,Instrument 1,0,0
Hospital 1504,District 41,Instrument 2,0,0
Hospital 1504,District 41,Instrument 3,0,0
Hospital 1504,District 48,Instrument 1,0,0
Hospital 1504,District 48,Instrument 2,0,0
Hospital 1504,District 48,Instrument 3,0,0
Hospital 1504,District 8,Instrument 1,0,0
Hospital 1505,District 20,Instrument 3,0,0
Hospital 1505,District 28,Instrument 3,0,0
Hospital 1505,District 4,Instrument 2,0,0
Hospital 1506,District 12,Instrument 2,0,0
Hospital 1506,District 12,Instrument 3,0,0
Hospital 1506,District 12,Instrument 8,0,0
Hospital 1506,District 13,Instrument 1,0,0
Hospital 1506,District 13,Instrument 4,0,0
Hospital 1506,District 13,Instrument 5,0,0
Hospital 1506,District 13,Instrument 8,0,0
Hospital 1506,District 15,Instrument 1,0,0
Hospital 1506,District 15,Instrument 2,0,0
Hospital 1506,District 16,Instrument 2,0,0
Hospital 1506,District 17,Instrument 1,0,0
Hospital 1506,District 17,Instrument 3,0,0
Hospital 1506,District 17,Instrument 4,0,0
Hospital 1506,District 18,Instrument 1,0,0
Hospital 1506,District 18,Instrument 2,0,0
Hospital 1506,District 18,Instrument 3,0,0
Hospital 1506,District 18,Instrument 4,0,0
Hospital 1506,District 18,Instrument 5,0,0
Hospital 1506,District 18,Instrument 6,0,0
Hospital 1506,District 19,Instrument 1,0,0
Hospital 1506,District 19,Instrument 2,0,0
Hospital 1506,District 19,Instrument 7,0,0
Hospital 1506,District 2,Instrument 1,0,0
Hospital 1506,District 2,Instrument 2,0,0
Hospital 1506,District 20,Instrument 1,0,0
Hospital 1506,District 20,Instrument 6,0,0
Hospital 1506,District 20,Instrument 7,0,0
Hospital 1506,District 25,Instrument 2,0,0
Hospital 1506,District 28,Instrument 1,0,0
Hospital 1506,District 28,Instrument 2,0,0
Hospital 1506,District 28,Instrument 3,0,0
Hospital 1506,District 28,Instrument 4,0,0
Hospital 1506,District 28,Instrument 6,0,0
Hospital 1506,District 28,Instrument 8,0,0
Hospital 1506,District 29,Instrument 1,0,0
Hospital 1506,District 29,Instrument 2,0,0
Hospital 1506,District 29,Instrument 4,0,0
Hospital 1506,District 29,Instrument 5,0,0
Hospital 1506,District 29,Instrument 8,0,0
Hospital 1506,District 3,Instrument 2,0,0
Hospital 1506,District 32,Instrument 1,0,0
Hospital 1506,District 32,Instrument 2,0,0
Hospital 1506,District 32,Instrument 3,0,0
Hospital 1506,District 32,Instrument 4,0,0
Hospital 1506,District 32,Instrument 5,0,0
Hospital 1506,District 34,Instrument 1,0,0
Hospital 1506,District 34,Instrument 4,0,0
Hospital 1506,District 35,Instrument 2,0,0
Hospital 1506,District 37,Instrument 2,0,0
Hospital 1506,District 37,Instrument 3,0,0
Hospital 1506,District 39,Instrument 1,0,0
Hospital 1506,District 39,Instrument 2,0,0
Hospital 1506,District 39,Instrument 4,0,0
Hospital 1506,District 4,Instrument 2,0,0
Hospital 1506,District 41,Instrument 1,0,0
Hospital 1506,District 41,Instrument 2,0,0
Hospital 1506,District 41,Instrument 3,0,0
Hospital 1506,District 41,Instrument 5,0,0
Hospital 1506,District 44,Instrument 2,0,0
Hospital 1506,District 44,Instrument 3,0,0
Hospital 1506,District 44,Instrument 7,0,0
Hospital 1506,District 48,Instrument 1,0,0
Hospital 1506,District 48,Instrument 2,0,0
Hospital 1506,District 48,Instrument 3,0,0
Hospital 1506,District 6,Instrument 2,0,0
Hospital 1506,District 9,Instrument 2,0,0
Hospital 1507,District 12,Instrument 2,0,0
Hospital 1507,District 13,Instrument 2,0,0
Hospital 1507,District 13,Instrument 3,0,0
Hospital 1507,District 20,Instrument 2,0,0
